shift_id,helper_id,membership_community_name,membership_funding_scheme,membership_custom_funding_scheme_name,visits_in_combo,revenue_in_combo,projected_hours_in_combo,actual_hours_in_combo
2571462.0,38681,State - NSW,hcp,,1,216.0,2.0,2.0
2571462.0,38681,State - NSW,ndis,,1,140.46,2.0,2.0
2571462.0,38681,Sydney - East,hcp,,1,57.0,0.5,0.5
2571463.0,38681,NSW Aged Care Team Purple,hcp,,1,216.0,2.0,2.0
2571464.0,38681,State - NSW,dva,,1,0.0,0.77,0.77
2571464.0,38681,State - NSW,ndis,,2,144.04,2.0,2.0
2571464.0,38681,State - NSW,private_funding,,2,44.0,0.83,0.83
2571464.0,38681,Stream - NSW Aged Care,hcp,,2,342.0,3.0,3.0
2571465.0,38681,NSW Aged Care Team Purple,hcp,,1,216.0,2.0,2.0
2571466.0,38681,State - NSW,dva,,1,0.0,0.77,0.77
2571466.0,38681,State - NSW,ndis,,2,144.04,2.0,2.0
2571466.0,38681,Stream - NSW Aged Care,hcp,,2,444.0,4.0,4.0
2571466.0,38681,Sydney - East,dva,,1,0.0,0.77,0.77
2571469.0,38681,Stream - NSW Aged Care,hcp,,1,142.5,1.25,1.25
2571469.0,38681,Sydney - East,hcp,,1,57.0,0.5,0.5
2571470.0,38681,State - NSW,dva,,2,0.0,1.54,1.54
2571470.0,38681,Sydney - East,hcp,,1,72.5,0.5,0.5
2571471.0,50936,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2571472.0,50936,Stream - NSW Aged Care,hcp,,2,238.0,2.0,2.0
2571472.0,50936,Sydney - Hills,dva,,1,0.0,0.77,0.77
2571473.0,50936,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2571474.0,50936,Stream - NSW Aged Care,hcp,,2,238.0,2.0,2.0
2571474.0,50936,Sydney - Hills,dva,,1,0.0,0.77,0.77
2571475.0,50936,State - NSW,dva,,1,0.0,0.77,0.77
2571475.0,50936,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2571476.0,51002,NSW - Clinical Care and Physio,hcp,,1,114.0,1.0,1.0
2571476.0,51002,State - NSW,ndis,,1,210.69,3.0,3.0
2571477.0,51002,State - NSW,ndis,,1,140.46,2.0,2.0
2571478.0,51002,NSW - CM - Rosemy Calabro,ndis,,1,70.23,1.0,1.0
2571478.0,51002,State - NSW,ndis,,1,140.46,2.0,2.0
2571479.0,51002,State - NSW,ndis,,1,70.23,1.0,1.0
2571479.0,51002,Stream - NSW Aged Care,hcp,,1,124.0,1.0,1.0
2571482.0,51002,State - NSW,ndis,,1,351.15,5.0,5.0
2571483.0,51002,State - NSW,ndis,,1,70.23,1.0,1.0
2571484.0,51002,State - NSW,ndis,,1,210.69,3.0,3.0
2571484.0,51002,State - NSW,private_funding,,1,88.0,1.0,1.0
2571485.0,51002,State - NSW,ndis,,2,140.46,2.0,2.0
2571486.0,51113,NSW - CM - Rosemy Calabro,ndis,,1,140.46,2.0,2.0
2571487.0,51113,State - NSW,ndis,,1,210.69,3.0,3.0
2571491.0,38788,State - NSW,dva,,1,0.0,12.0,12.0
2571492.0,38627,State - NSW,dva,,5,0.0,1.92,1.92
2571492.0,38627,Sydney - Sutherland,dva,,1,0.0,0.35,0.35
2571493.0,38627,State - NSW,dva,,4,0.0,1.4,1.4
2571494.0,38627,State - NSW,dva,,6,0.0,2.49,2.49
2571495.0,38627,State - NSW,custom,Brokerage,1,156.0,1.0,1.0
2571495.0,38627,State - NSW,dva,,5,0.0,2.34,2.34
2571498.0,50972,State - NSW,ndis,,1,280.92,4.0,4.0
2571499.0,50972,State - NSW,ndis,,1,280.92,4.0,4.0
2571500.0,50972,State - NSW,ndis,,1,395.32,4.0,4.0
2571501.0,51128,State - NSW,ndis,,1,351.15,5.0,5.0
2571502.0,51128,State - NSW,ndis,,1,296.49,3.0,3.0
2571503.0,51128,State - NSW,ndis,,1,254.86,2.0,2.0
2571504.0,44394,VIC - CM - Lindy Mills,dva,,1,0.0,0.77,0.77
2571505.0,44394,Stream - VIC Aged Care,hcp,,1,324.0,3.0,3.0
2571506.0,44394,VIC - CM - Lindy Mills,dva,,2,0.0,1.54,1.54
2571507.0,50922,State - NSW,ndis,,1,421.38,6.0,6.0
2571508.0,50922,NSW - CM - Waseem Hasan,ndis,,1,210.69,3.0,3.0
2571508.0,50922,State - NSW,private_funding,,1,0.0,1.0,1.0
2571511.0,50922,State - NSW,ndis,,3,857.06,12.0,12.0
2571513.0,38891,State - NSW,vhc,,1,0.0,2.0,2.0
2571513.0,38891,Sydney - East,hcp,,1,114.0,1.0,1.0
2571515.0,50916,NSW Aged Care Team Purple,hcp,,1,171.0,1.5,1.5
2571515.0,50916,State - NSW,ndis,,2,456.5,6.5,6.5
2571516.0,50916,State - NSW,ndis,,4,569.03,8.5,8.5
2571517.0,50916,NSW Aged Care Team Purple,hcp,,1,171.0,1.5,1.5
2571518.0,46486,Stream - VIC Aged Care,hcp,,1,228.0,2.0,2.0
2571519.0,46486,State - VIC,custom,Insurer,1,351.15,5.0,5.0
2571520.0,46486,Stream - VIC Aged Care,sah,,1,145.35,1.5,1.5
2571520.0,46486,VIC - CM - Vicky Christodoulias,chsp,,1,19.5,1.5,1.5
2571522.0,46486,Stream - VIC Aged Care,hcp,,1,265.62,2.33,2.33
2571523.0,46486,State - VIC,custom,Insurer,1,543.57,5.5,5.5
2571524.0,51146,State - NSW,hcp,,1,285.0,2.5,2.5
2571525.0,44467,State - NSW,dva,,1,0.0,12.0,12.0
2571532.0,43609,State - NSW,brokerage_hcp,,1,156.0,1.0,1.0
2571532.0,43609,State - NSW,dva,,8,0.0,4.12,4.12
2571532.0,43609,Stream - NSW Aged Care,hcp,,2,320.0,2.0,2.0
2571534.0,51382,State - NSW,ndis,,1,351.15,5.0,5.0
2571535.0,51382,State - NSW,ndis,,1,351.15,5.0,5.0
2571536.0,51382,State - NSW,ndis,,1,351.15,5.0,5.0
2571537.0,51382,State - NSW,ndis,,2,128.26,2.0,2.0
2571538.0,51382,State - NSW,ndis,,1,351.15,5.0,5.0
2571539.0,51382,State - NSW,ndis,,2,93.15,1.5,1.5
2571540.0,51382,State - NSW,ndis,,1,351.15,5.0,5.0
2571541.0,51382,State - NSW,ndis,,1,509.72,4.0,4.0
2571542.0,51303,NSW - CM - Waseem Hasan,ndis,,1,210.69,3.0,3.0
2571543.0,51275,State - NSW,ndis,,1,210.69,3.0,3.0
2571544.0,51275,State - NSW,ndis,,1,140.46,2.0,2.0
2571545.0,51283,State - NSW,ndis,,1,118.12,2.0,2.0
2571550.0,44380,State - VIC,chsp,,1,19.5,1.5,1.5
2571550.0,44380,VIC - CM - Jeterly Ann Goco,ndis,,1,140.46,2.0,2.0
2571551.0,44380,VIC - CM - Jeterly Ann Goco,ndis,,1,254.86,2.0,2.0
2571558.0,44231,State - NSW,dva,,16,0.0,7.63,7.63
2571561.0,51162,Stream - NSW Aged Care,hcp,,1,183.6,2.0,2.0
2571562.0,51162,Stream - NSW Aged Care,hcp,,1,229.5,2.5,2.5
2571563.0,51162,Stream - NSW Aged Care,hcp,,1,229.5,2.5,2.5
2571564.0,51147,Stream - NSW Aged Care,hcp,,1,275.4,3.0,3.0
2571565.0,51147,Stream - NSW Aged Care,hcp,,1,275.4,3.0,3.0
2571566.0,51185,State - NSW,ndis,,1,667.18,9.5,9.5
2571567.0,51063,State - NSW,hcp,,1,216.0,2.0,2.0
2571567.0,51063,State - NSW,ndis,,2,210.69,3.0,3.0
2571568.0,51063,State - NSW,hcp,,1,270.0,2.5,2.5
2571568.0,51063,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2571569.0,51063,State - NSW,hcp,,2,648.0,6.0,6.0
2571570.0,51063,State - NSW,hcp,,3,705.0,6.5,6.5
2571570.0,51063,State - NSW,ndis,,1,70.23,1.0,1.0
2571571.0,51063,State - NSW,custom,Brokerage,1,165.0,2.0,2.0
2571571.0,51063,State - NSW,hcp,,1,216.0,2.0,2.0
2571573.0,50911,NSW - CM - Tracey Isles,ndis,,1,105.34,1.5,1.5
2571573.0,50911,NSW Aged Care Team Orange,hcp,,2,342.0,3.0,3.0
2571573.0,50911,State - NSW,hcp,,1,216.0,2.0,2.0
2571575.0,50911,NSW Aged Care Team Orange,hcp,,1,114.0,1.0,1.0
2571575.0,50911,State - NSW,private_funding,,1,165.0,2.0,2.0
2571575.0,50911,Stream - NSW Aged Care,hcp,,1,432.0,4.0,4.0
2571578.0,51084,NSW - CM - Rosemy Calabro,ndis,,1,280.92,4.0,4.0
2571579.0,51084,NSW - CM - Rosemy Calabro,ndis,,1,154.76,2.0,2.0
2571579.0,51084,State - NSW,ndis,,1,140.46,2.0,2.0
2571580.0,51084,NSW - CM - Rosemy Calabro,ndis,,1,280.92,4.0,4.0
2571581.0,51084,NSW - CM - Rosemy Calabro,ndis,,1,98.83,1.0,1.0
2571582.0,51084,NSW - CM - Rosemy Calabro,ndis,,1,127.43,1.0,1.0
2571583.0,51101,NSW - CM - Tracey Isles,ndis,,1,312.06,2.0,2.0
2571583.0,51101,State - NSW,ndis,,3,421.38,6.0,6.0
2571584.0,51101,NSW - CM - Tracey Isles,ndis,,2,217.08,3.25,3.25
2571584.0,51101,State - NSW,ndis,,3,421.38,6.0,6.0
2571585.0,51101,State - NSW,ndis,,1,421.38,6.0,6.0
2571586.0,51101,State - NSW,ndis,,1,175.58,2.5,2.5
2571587.0,51101,State - NSW,ndis,,1,421.38,6.0,6.0
2571590.0,51484,State - NSW,custom,LHD,3,142.38,2.0,2.0
2571591.0,51484,State - NSW,custom,LHD,4,213.57,3.0,3.0
2571592.0,51484,State - NSW,custom,LHD,3,130.28,3.0,1.83
2571592.0,51484,Sydney - SLHD,custom,LHD,2,177.98,2.5,2.5
2571593.0,51120,State - NSW,ndis,,1,210.69,3.0,3.0
2571594.0,51120,NSW - CM - Tracey Isles,ndis,,1,280.92,4.0,4.0
2571595.0,51120,NSW - CM - Tracey Isles,ndis,,1,592.98,6.0,6.0
2571596.0,51095,SIL - Anzac House,ndis,,1,151.96,2.0,2.0
2571597.0,51095,SIL - Anzac House,ndis,,2,341.91,4.5,4.5
2571598.0,51095,SIL - Anzac House,ndis,,1,227.94,3.0,3.0
2571599.0,51095,SIL - Anzac House,ndis,,2,289.57,4.0,3.75
2571600.0,51265,Sydney - SLHD,custom,LHD,2,284.76,4.0,4.0
2571601.0,51265,Sydney - SLHD,custom,LHD,2,355.95,5.0,5.0
2571602.0,51265,NSW - CM - Tracey Isles,ndis,,1,154.76,2.0,2.0
2571603.0,51265,Sydney - SLHD,custom,LHD,1,284.76,4.0,4.0
2571604.0,51265,Sydney - SLHD,custom,LHD,1,71.19,1.0,1.0
2571605.0,51265,NSW - CM - Tracey Isles,ndis,,1,154.76,2.0,2.0
2571606.0,51265,State - NSW,private_funding,,2,1855.5,14.5,14.5
2571607.0,51520,State - NSW,ndis,,1,210.69,3.0,3.0
2571607.0,51520,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2571608.0,51520,State - NSW,ndis,,1,210.69,3.0,3.0
2571610.0,51520,State - NSW,ndis,,1,210.69,3.0,3.0
2571611.0,51520,State - NSW,ndis,,2,147.61,2.0,2.0
2571612.0,51520,State - NSW,ndis,,1,222.37,2.25,2.25
2571614.0,51009,State - NSW,custom,Insurer,1,155.42,2.0,2.0
2571615.0,51009,State - NSW,custom,Insurer,1,155.42,2.0,2.0
2571616.0,51009,State - NSW,custom,Insurer,1,155.42,2.0,2.0
2571617.0,51009,State - NSW,custom,Insurer,1,173.28,2.0,2.0
2571619.0,51173,Stream - NSW Aged Care,hcp,,1,275.4,3.0,3.0
2571620.0,51173,Stream - NSW Aged Care,hcp,,1,275.4,3.0,3.0
2571621.0,59121,State - NSW,dva,,1,0.0,12.0,12.0
2571622.0,59121,State - NSW,dva,,1,0.0,12.0,12.0
2571623.0,59121,State - NSW,dva,,1,0.0,12.0,12.0
2571624.0,51213,NSW - CM - Tracey Isles,ndis,,1,210.69,3.0,3.0
2571625.0,51213,State - NSW,ndis,,1,280.92,4.0,4.0
2571626.0,51213,State - NSW,ndis,,1,175.58,2.5,2.5
2571627.0,51213,NSW - CM - Tracey Isles,ndis,,1,206.71,3.5,3.5
2571627.0,51213,State - NSW,ndis,,3,576.14,8.0,8.0
2571628.0,51213,State - NSW,ndis,,1,456.5,6.5,6.5
2571629.0,51213,State - NSW,ndis,,1,592.98,6.0,6.0
2571630.0,51151,NSW - CM - Tracey Isles,ndis,,1,280.92,4.0,4.0
2571631.0,51151,State - NSW,custom,LHD,1,142.38,2.0,2.0
2571632.0,51151,State - NSW,ndis,,2,737.42,10.5,10.5
2571633.0,51151,State - NSW,ndis,,2,737.42,10.5,10.5
2571634.0,51151,NSW - CM - Waseem Hasan,ndis,,2,269.75,4.0,4.0
2571634.0,51151,State - NSW,private_funding,,1,0.0,1.0,1.0
2571635.0,51151,State - NSW,custom,LHD,1,142.38,2.0,2.0
2571635.0,51151,State - NSW,ndis,,1,280.92,4.0,4.0
2571636.0,51150,State - NSW,ndis,,5,649.7,8.5,8.5
2571637.0,51150,State - NSW,ndis,,1,113.97,2.0,1.5
2571638.0,51150,State - NSW,ndis,,1,151.96,2.0,2.0
2571641.0,51150,State - NSW,ndis,,2,758.29,5.5,5.5
2571644.0,50989,SIL - Anzac House,ndis,,2,641.58,6.0,6.0
2571644.0,50989,,,,3,214.14,5.0,5.0
2571645.0,50989,SIL - Anzac House,ndis,,1,413.61,3.0,3.0
2571646.0,50989,SIL - Anzac House,ndis,,1,551.48,4.0,4.0
2571646.0,50989,,,,1,84.96,2.0,2.0
2571647.0,51028,State - NSW,ndis,,1,292.86,4.17,4.17
2571648.0,51028,State - NSW,ndis,,1,494.15,5.0,5.0
2571649.0,44335,VIC - CM - Daniel Melendres,dva,,2,0.0,1.35,1.35
2571650.0,51028,State - NSW,ndis,,1,1029.63,8.08,8.08
2571651.0,44335,VIC Aged Care Team Pink,hcp,,1,160.0,1.0,1.0
2571652.0,44335,VIC - CM - Jeterly Ann Goco,ndis,,1,1250.55,9.0,9.0
2571653.0,44335,VIC - CM - Daniel Melendres,dva,,1,0.0,0.35,0.35
2571655.0,44335,State - VIC,custom,Insurer,1,637.15,5.0,5.0
2571656.0,51354,Stream - NSW Aged Care,hcp,,2,343.45,3.0,3.0
2571657.0,51354,Stream - NSW Aged Care,hcp,,2,343.45,3.0,3.0
2571658.0,51354,Stream - NSW Aged Care,hcp,,2,343.45,3.0,3.0
2571659.0,51249,State - NSW,hcp,,4,720.0,4.0,4.0
2571659.0,51249,State - NSW,private_funding,,1,0.0,2.0,2.0
2571660.0,51249,State - NSW,hcp,,1,180.0,1.0,1.0
2571660.0,51249,Stream - NSW Aged Care,hcp,,1,180.0,1.0,1.0
2571661.0,51249,NSW Aged Care Team Orange,hcp,,1,180.0,1.0,1.0
2571661.0,51249,Stream - NSW Aged Care,hcp,,2,360.0,2.0,2.0
2571663.0,51249,State - NSW,hcp,,3,540.0,3.0,3.0
2571663.0,51249,Stream - NSW Aged Care,hcp,,1,180.0,1.0,1.0
2571665.0,51065,SIL - Anzac House,ndis,,1,227.94,3.0,3.0
2571665.0,51065,,,,3,96.5,4.0,4.0
2571666.0,51307,NSW - CM - Tracey Isles,ndis,,1,309.52,4.0,4.0
2571668.0,51307,NSW - CM - Tracey Isles,ndis,,1,140.46,2.0,2.0
2571669.0,51307,NSW - CM - Tracey Isles,ndis,,1,154.76,2.0,2.0
2571670.0,51307,NSW - CM - Tracey Isles,ndis,,1,280.92,4.0,4.0
2571674.0,51325,NSW - CM - Maryam Shamoon,custom,Brokerage,1,126.0,1.5,1.5
2571674.0,51325,State - NSW,hcp,,1,75.0,1.0,1.0
2571674.0,51325,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2571674.0,51325,Sydney - SLHD,custom,LHD,1,106.78,1.5,1.5
2571675.0,51325,NSW - CEM - Elaine Watkins,private_funding,,1,88.0,1.0,1.0
2571676.0,51325,State - NSW,custom,LHD,4,249.16,3.5,3.5
2571676.0,51325,State - NSW,dva,,2,0.0,1.02,1.02
2571678.0,51325,State - NSW,dva,,3,0.0,1.79,1.79
2571679.0,51290,NSW - CM - Maryam Shamoon,dva,,1,0.0,0.77,0.77
2571679.0,51290,NSW - CM - Rosemy Calabro,ndis,,1,70.23,1.0,1.0
2571679.0,51290,State - NSW,custom,LHD,5,284.76,4.0,4.0
2571679.0,51290,Sydney - SLHD,custom,LHD,1,71.19,1.0,1.0
2571683.0,51290,State - NSW,hcp,,1,114.0,1.0,1.0
2571683.0,51290,Sydney - SLHD,custom,LHD,3,213.57,3.0,3.0
2571684.0,51290,State - NSW,dva,,1,0.0,0.77,0.77
2571684.0,51290,Stream - NSW Aged Care,hcp,,1,75.0,1.0,1.0
2571684.0,51290,Sydney - Inner West,dva,,1,0.0,0.77,0.77
2571685.0,51290,State - NSW,dva,,2,0.0,1.54,1.54
2571686.0,51308,State - NSW,hcp,,1,342.0,3.0,3.0
2571687.0,51308,State - NSW,hcp,,1,114.0,1.0,1.0
2571687.0,51308,Stream - NSW Aged Care,hcp,,1,324.0,3.0,3.0
2571688.0,51308,State - NSW,hcp,,1,228.0,2.0,2.0
2571688.0,51308,Stream - NSW Aged Care,hcp,,1,216.0,2.0,2.0
2571689.0,51308,State - NSW,hcp,,1,114.0,1.0,1.0
2571689.0,51308,Stream - NSW Aged Care,hcp,,2,552.0,5.0,5.0
2571691.0,51370,NSW - CEM - Katie Hansen,ndis,,1,351.15,5.0,5.0
2571692.0,51405,State - NSW,dva,,1,0.0,0.77,0.77
2571692.0,51405,State - NSW,ndis,,1,140.46,2.0,2.0
2571693.0,51405,State - NSW,hcp,,2,189.0,2.0,2.0
2571693.0,51405,State - NSW,ndis,,1,70.23,1.0,1.0
2571694.0,51405,NSW - CM - Maya Jakovljevic,ndis,,1,140.46,2.0,2.0
2571694.0,51405,State - NSW,dva,,1,0.0,0.52,0.52
2571694.0,51405,State - NSW,ndis,,1,140.46,2.0,2.0
2571695.0,51405,NSW - CM - Maya Jakovljevic,ndis,,1,140.46,2.0,2.0
2571696.0,51405,State - NSW,dva,,1,0.0,0.77,0.77
2571696.0,51405,State - NSW,hcp,,1,114.0,1.0,1.0
2571696.0,51405,State - NSW,ndis,,1,70.23,1.0,1.0
2571697.0,51405,State - NSW,dva,,1,0.0,0.53,0.53
2571697.0,51405,State - NSW,hcp,,2,189.0,2.0,2.0
2571697.0,51405,State - NSW,ndis,,1,70.23,1.0,1.0
2571698.0,51405,State - NSW,hcp,,1,324.0,3.0,3.0
2571699.0,51405,State - NSW,dva,,3,0.0,1.83,1.83
2571699.0,51405,State - NSW,hcp,,1,114.0,1.0,1.0
2571699.0,51405,State - NSW,ndis,,1,70.23,1.0,1.0
2571699.0,51405,State - NSW,private_funding,,1,102.0,1.0,1.0
2571700.0,51405,NSW - CM - Maya Jakovljevic,ndis,,1,197.66,2.0,2.0
2571705.0,50968,NSW - Central Coast,hcp,,1,432.0,4.0,4.0
2571706.0,50968,NSW - Central Coast,hcp,,3,317.25,3.5,3.5
2571707.0,50968,State - NSW,ndis,,1,280.92,4.0,4.0
2571708.0,50968,NSW - Central Coast,hcp,,1,342.0,3.0,3.0
2571709.0,56225,State - VIC,custom,Insurer,1,386.26,5.5,5.5
2571710.0,56225,State - VIC,custom,Insurer,2,737.42,10.5,10.5
2571711.0,56225,State - VIC,custom,Insurer,1,386.26,5.5,5.5
2571712.0,56225,State - VIC,custom,Insurer,1,700.86,5.5,5.5
2571713.0,51377,NSW - CEM - Katie Hansen,ndis,,1,70.23,1.0,1.0
2571714.0,51377,NSW - CEM - Katie Hansen,ndis,,2,406.23,6.5,6.5
2571715.0,51377,NSW - CEM - Katie Hansen,ndis,,1,70.23,1.0,1.0
2571716.0,51377,NSW - CEM - Katie Hansen,ndis,,3,334.4,5.0,5.0
2571716.0,51377,NSW - CM - Jannayah Alderdice,chsp,,1,26.0,2.0,2.0
2571717.0,51377,NSW - CEM - Katie Hansen,ndis,,1,70.23,1.0,1.0
2571718.0,51377,State - NSW,ndis,,1,140.46,2.0,2.0
2571719.0,51377,NSW - CEM - Katie Hansen,ndis,,1,245.8,3.5,3.5
2571720.0,51377,NSW - CEM - Katie Hansen,ndis,,1,70.23,1.0,1.0
2571721.0,51377,NSW - CEM - Katie Hansen,ndis,,1,98.83,1.0,1.0
2571722.0,51377,NSW - CEM - Katie Hansen,ndis,,1,98.83,1.0,1.0
2571723.0,51377,State - NSW,ndis,,1,254.86,2.0,2.0
2571724.0,51377,NSW - CEM - Katie Hansen,ndis,,1,127.43,1.0,1.0
2571725.0,50920,State - NSW,private_funding,,1,330.0,4.0,4.0
2571726.0,50920,State - NSW,private_funding,,1,330.0,4.0,4.0
2571727.0,50920,State - NSW,private_funding,,1,330.0,4.0,4.0
2571728.0,50920,State - NSW,private_funding,,1,330.0,4.0,4.0
2571729.0,50920,State - NSW,private_funding,,1,330.0,4.0,4.0
2571730.0,50920,State - NSW,private_funding,,1,438.0,4.0,4.0
2571731.0,50920,State - NSW,private_funding,,1,564.0,4.0,4.0
2571734.0,51076,State - NSW,custom,Brokerage,1,88.0,1.0,1.0
2571734.0,51076,State - NSW,hcp,,1,216.0,2.0,2.0
2571735.0,51076,NSW - CM - Rosemy Calabro,ndis,,1,70.23,1.0,1.0
2571735.0,51076,State - NSW,custom,Brokerage,1,88.0,1.0,1.0
2571736.0,51076,State - NSW,dva,,4,0.0,3.29,3.29
2571736.0,51076,State - NSW,hcp,,1,216.0,2.0,2.0
2571737.0,51076,State - NSW,custom,Brokerage,1,88.0,1.0,1.0
2571737.0,51076,State - NSW,dva,,4,0.0,3.31,3.31
2571738.0,51412,NSW - CEM - Katie Hansen,ndis,,1,526.72,7.5,7.5
2571739.0,51412,Stream - NSW Aged Care,hcp,,2,444.0,4.0,4.0
2571740.0,51412,NSW - CEM - Katie Hansen,ndis,,1,174.1,2.25,2.25
2571741.0,51412,NSW - Central Coast,chsp,,1,26.0,2.0,2.0
2571741.0,51412,NSW - Central Coast,hcp,,1,75.0,1.0,1.0
2571741.0,51412,Stream - NSW Aged Care,hcp,,1,342.0,3.0,3.0
2571742.0,51412,NSW - CEM - Katie Hansen,ndis,,1,140.46,2.0,2.0
2571742.0,51412,NSW - Central Coast,chsp,,1,26.0,2.0,2.0
2571743.0,51412,Stream - NSW Aged Care,hcp,,1,216.0,2.0,2.0
2571744.0,38918,State - NSW,dva,,3,0.0,2.31,2.31
2571744.0,38918,State - NSW,vhc,,1,0.0,1.5,1.5
2571745.0,38918,State - NSW,ndis,,1,456.5,6.5,6.5
2571746.0,38614,State - NSW,dva,,8,0.0,4.29,4.29
2571746.0,38614,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2571751.0,50970,State - NSW,ndis,,3,303.83,4.5,4.5
2571752.0,50970,State - NSW,ndis,,2,175.58,2.5,2.5
2571753.0,50970,NSW - Clinical Care and Physio,hcp,,1,228.0,2.0,2.0
2571753.0,50970,State - NSW,ndis,,2,316.03,4.5,4.5
2571754.0,50970,State - NSW,ndis,,2,233.6,3.5,3.5
2571755.0,50970,NSW - Clinical Care and Physio,hcp,,1,285.0,2.5,2.5
2571755.0,50970,State - NSW,ndis,,1,175.58,2.5,2.5
2571756.0,50970,State - NSW,ndis,,2,318.58,2.5,2.5
2571757.0,38584,State - NSW,dva,,8,0.0,3.64,3.64
2571757.0,38584,Stream - NSW Aged Care,hcp,,1,171.0,1.5,1.5
2571758.0,38584,State - NSW,dva,,2,0.0,1.54,1.54
2571758.0,38584,Stream - NSW Aged Care,hcp,,1,114.0,1.0,1.0
2571759.0,38584,State - NSW,dva,,4,0.0,2.28,2.28
2571762.0,38584,State - NSW,dva,,2,0.0,1.12,1.12
2571763.0,38584,State - NSW,dva,,2,0.0,1.54,1.54
2571765.0,38584,State - NSW,dva,,6,0.0,4.66,4.66
2571765.0,38584,Stream - NSW Aged Care,hcp,,1,185.0,1.0,1.0
2571766.0,54364,State - NSW,dva,,1,0.0,12.0,12.0
2571767.0,54364,Sydney - Nepean,dva,,1,0.0,12.0,12.0
2571769.0,38571,State - NSW,dva,,6,0.0,2.1,2.1
2571769.0,38571,Sydney - Hills,dva,,2,0.0,0.7,0.7
2571769.0,38571,Sydney - Nepean,dva,,1,0.0,0.37,0.37
2571777.0,38670,State - NSW,dva,,9,0.0,3.3,3.3
2571780.0,38670,State - NSW,dva,,12,0.0,4.43,4.43
2571780.0,38670,Sydney - North,dva,,1,0.0,0.35,0.35
2571784.0,38670,State - NSW,dva,,12,0.0,4.27,4.27
2571785.0,54196,State - NSW,custom,Brokerage,1,115.0,1.0,1.0
2571785.0,54196,Sydney - Nepean,dva,,1,0.0,1.0,1.0
2571786.0,54196,Sydney - Nepean,brokerage_hcp,,1,328.5,3.0,3.0
2571788.0,38670,State - NSW,dva,,6,0.0,2.1,2.1
2571791.0,51154,Stream - NSW Aged Care,hcp,,2,459.0,5.0,5.0
2571792.0,51154,Stream - NSW Aged Care,hcp,,1,275.4,3.0,3.0
2571793.0,50948,State - NSW,ndis,,1,247.08,2.5,2.5
2571794.0,50948,State - NSW,ndis,,1,318.58,2.5,2.5
2571795.0,51007,State - NSW,ndis,,3,351.15,5.0,5.0
2571796.0,51007,State - NSW,hcp,,1,228.0,2.0,2.0
2571797.0,51007,State - NSW,ndis,,2,188.35,3.0,3.0
2571798.0,51007,State - NSW,ndis,,2,188.35,3.0,3.0
2571799.0,51007,State - NSW,ndis,,1,210.69,3.0,3.0
2571801.0,51569,NSW - CEM - Katie Hansen,ndis,,1,280.92,4.0,4.0
2571802.0,51569,NSW - CEM - Katie Hansen,ndis,,2,210.69,3.0,3.0
2571803.0,51026,NSW - CM - Tracey Isles,ndis,,2,351.15,5.0,5.0
2571804.0,51026,NSW - CM - Tracey Isles,ndis,,2,351.15,5.0,5.0
2571805.0,44318,State - VIC,dva,,3,0.0,1.05,1.05
2571805.0,44318,VIC - CM - Daniel Melendres,dva,,2,0.0,0.7,0.7
2571806.0,50919,NSW - Clinical Care and Physio,hcp,,1,228.0,2.0,2.0
2571807.0,50919,NSW - Clinical Care and Physio,hcp,,1,228.0,2.0,2.0
2571807.0,50919,Stream - NSW Aged Care,hcp,,1,216.0,2.0,2.0
2571809.0,50919,NSW - Clinical Care and Physio,hcp,,1,228.0,2.0,2.0
2571810.0,51438,State - NSW,custom,Insurer,2,269.44,4.0,4.0
2571810.0,51438,State - NSW,dva,,2,0.0,1.77,1.77
2571811.0,51438,State - NSW,ndis,,1,140.46,2.0,2.0
2571812.0,51438,State - NSW,custom,Insurer,1,269.44,4.0,4.0
2571813.0,51123,NSW - CM - Maryam Shamoon,custom,Brokerage,1,288.75,3.5,3.5
2571814.0,51123,NSW - CM - Maryam Shamoon,custom,Brokerage,1,206.25,2.5,2.5
2571814.0,51123,State - NSW,hcp,,1,216.0,2.0,2.0
2571815.0,51123,NSW - CM - Tracey Isles,ndis,,1,245.8,3.5,3.5
2571817.0,51123,State - NSW,ndis,,1,254.86,2.0,2.0
2571818.0,53425,State - NSW,dva,,1,0.0,12.0,12.0
2571819.0,53425,State - NSW,dva,,1,0.0,12.0,12.0
2571820.0,51143,State - NSW,hcp,,1,387.6,4.0,4.0
2571821.0,51143,State - NSW,hcp,,1,290.7,3.0,3.0
2571822.0,51143,State - NSW,hcp,,1,183.6,2.0,2.0
2571822.0,51143,Stream - NSW Aged Care,hcp,,1,183.6,2.0,2.0
2571823.0,51143,Stream - NSW Aged Care,hcp,,1,676.0,4.0,4.0
2571824.0,51422,NSW - CM - Maya Jakovljevic,ndis,,1,561.84,8.0,8.0
2571825.0,51422,NSW - CM - Maya Jakovljevic,ndis,,1,561.84,8.0,8.0
