id,Email,$currency_symbol,$field_states,Account_Type,Referral_Source,Last_Activity_Time,Industry,Additional_Notes,$state,$process_flow,Subsidiary,$locked_for_me,$approved,Created_Time,$editable,City,Postcode,Pillar,State,Country,Parent_Company_1,$zia_owner_assignment,Annual_Revenue,Account_Statuses,$is_duplicate,Contact_Type_Business,Description,Website,Funding_Source_who_is_paying_for_services,Record_Image,$review,Phone,Account_Name,Modified_Time,Funnel_Status,Sector,Relationship_to_the_person_you_are_enquiring_for,How_did_you_hear_about_us,Line_2,Mobile,Line_1,$orchestration,$in_merge,Which_service_are_you_interested_in,Locked__s,Tag,$approval_state,Owner__name,Owner__id,Owner__email,$approval__delegate,$approval__takeover,$approval__approve,$approval__reject,$approval__resubmit,Created_By__name,Created_By__id,Created_By__email,$review_process__approve,$review_process__reject,$review_process__resubmit,$layout_id__display_label,$layout_id__name,$layout_id__id,Modified_By__name,Modified_By__id,Modified_By__email,Parent_Company_1__name,Parent_Company_1__id
84257000001293829,enquiries@participateaustralia.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,Croydon,2132,,NSW,AUSTRALIA,,owner_recommendation_unavailable,,,False,,,https://participateaustralia.com.au/,,,,(02) 9799 4333,Participate Australia,2025-07-17T18:38:30+10:00,,,,,,,113 Edwin St,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293828,admin@palmviewspecs.eq.edu.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://palmviewspecs.eq.edu.au/,,,,(07) 5231 5555,Palmview Special School,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293827,ors@orsgroup.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://orsgroup.com.au/,,,,1800 000 677,ORS,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293826,hello@onside.com.au,$,,,,2025-07-31T13:54:36+10:00,,,save,False,Colbrow Care,False,True,2025-07-17T16:54:53+10:00,True,Box Hill,3128,,VIC,AUSTRALIA,,owner_recommendation_unavailable,,,False,,Male client located in Officer - has Muscular Dystrophy.  Requires 2 x carers AM and 2 x carers Pm daily.,https://www.onside.com.au/,,,,1800 322 522,Onside,2025-07-29T18:24:59+10:00,,,,,,,205/991 Whitehorse Road,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293825,,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,NSW,Australia,,owner_recommendation_unavailable,,,False,,,https://www.onedoor.org.au/,,,,1800 843 539,One Door Mental Health,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293824,,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://omnia-inclusive.com.au/,,,,,Omnia Inclusive,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293823,info@nurturecareaustralia.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.nurturecareaustralia.com.au,,,,0416 844 706,Nurture Care Australia,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293822,admin@nurseryroadspecs.eq.edu.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://nurseryroadspecs.eq.edu.au/,,,,(07) 3308 6333,Nursery Road State Special School,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293821,admin@nurseaid.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://nurseaid.com.au/,,,,1300 661 327,Nurseaid,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293820,,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,,,,owner_recommendation_unavailable,,,False,,,https://www.health.nsw.gov.au/,,,,(02) 9391 9000,NSW Health,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293819,reception@northside.asn.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,,,,,,Northside Community Services,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293818,northcott@northcott.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,,,,,,Northcott,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293817,supportscoordination@ifys.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.nolimits.org.au/,,,,1300 001 058,No Limits Support Coordination IFYS,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293816,admin@nimsupportcoordination.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://nimsupportcoordination.com.au/,,,,0434 099 917,NIM Support Coordination,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293815,admin@nexushumanservices.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://nexushumanservices.com.au/,,,,1800 163 987,Nexus Human Services,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293814,mywellbeing@newhorizons.net.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,Ashfield,2131,,NSW,AUSTRALIA,,owner_recommendation_unavailable,,,False,,,https://www.newhorizons.org.au/,,,,1300 726 372,New Horizons,2025-07-17T18:38:30+10:00,,,,,4 Holden St,,"2, level 2",False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293813,,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://nds.org.au/,,,,,NDS,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293812,info@ndmhs.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,Liverpool,2170,,NSW,Australia,,owner_recommendation_unavailable,,,False,,,https://ndmhs.com.au/,,,,1300 173 002,NDMHS,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293811,,$,,Partner,,2025-07-31T12:23:34+10:00,,,save,False,Colbrow Care,False,True,2025-07-17T16:54:53+10:00,True,Belconnen,2617,,Australian Capital Territory,Australia,,owner_recommendation_unavailable,1000000000.0,,False,,The National Disability Insurance Scheme is a scheme of the Australian Government that funds costs associated with disability.,ndis.gov.au,,,,1300 311 675,NDIS,2025-07-29T18:24:59+10:00,,,,,,,18 Benjamin Way,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293810,admin@nchhs.org.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.nchhs.org.au/,,,,1300 389 562,NCHHS,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001293809,serviceprovider@niis.qld.gov.au,$,,,,2025-07-17T18:38:30+10:00,,enquiries@niis.qld.gov.au,save,False,Meditech Staffing,False,True,2025-07-17T16:54:53+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://niis.qld.gov.au/for-service-providers/working-with-niisq/,,,,1300 607 566,National Injury Insurance Scheme,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278979,Enquiries@flintwood.org.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,Castle Hill,2154,,NSW,AUSTRALIA,,owner_recommendation_unavailable,,,False,,,https://flintwood.org.au/,,,,(02) 9630 1777,Flintwood,2025-07-17T18:22:25+10:00,,,,,9 Salisbury Rd,,31,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278978,info@fivestarcommunitycare.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://fivestarcommunitycare.com.au/,,,,1300 605 757,Fivestar Community Care,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278977,ndis@fivegoodfriends.com.au,$,,,,2025-10-20T11:47:26+11:00,hospital & health care,,save,False,Lumia Care,False,True,2025-07-17T18:22:25+10:00,True,,,,Queensland,Australia,,owner_recommendation_unavailable,,,False,,Home-Care Packages & NDIS Home-Care | Live well at home | Five Good Friends,http://www.fivegoodfriends.com.au,,,,+1 130-078-7581,Five Good Friends,2025-10-20T11:47:26+11:00,,,,,,,,False,False,Aged Care Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,Vicki Dunning,84257000002120004,vickid@popuphealth.com.au,Five Good Friends,84257000002368473
84257000001278976,admin@fieldofyou.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://fieldofyou.com.au/,,,,0481 013 691,Filed of You,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278975,sc@fikaservices.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.fikaservices.com.au/contact-3,,,,0468 866 042,Fika Specialist Services,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278974,info@fairhavensupport.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.fairhavencare.com.au,,,,1800 870 170,Fairhaven Support Services Toowoomba,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278973,,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://www.everyman.org.au/,,,,02 6230 6999,Everyman,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278972,admin@engagedisabilityservices.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://engagedisabilityservices.com.au/contact-us/,,,,0431 531 344,Engage Disability Services,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278971,info@emd.net.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://emd.net.au/,,,,0458 635 000,Empowering Minds & Development,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278970,admin@empowerliving.com.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://www.empowerliving.com.au/,,,,1300 244 664,Empower Living,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278969,reception@emotionalbalance.com.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.emotionalbalance.com.au/,,,,(07) 5612 5751,Emotional Balance,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278968,info@eml.com.au,$,,,,2025-07-31T18:17:32+10:00,,,save,False,Colbrow Care,False,True,2025-07-17T18:22:25+10:00,True,Sydney,2000,,NSW,AUSTRALIA,,owner_recommendation_unavailable,,,False,,"Good afternoon,

 

I hope this email finds you well.

I am a Case Manager with EML Workers Compensation, and I was wondering if you were taking on new clients?

 

The services required are below:

Attendant Care:

Male, 63 years old
ROXBURGH PARK  VIC  3064
4 hours, 3 days per week (12 hours per week)
domestic, self-care, meal preparation and community access tasks due to his compensable injury.
 

If you have capacity, please feel free to get in touch to discuss further.

 

I look forward to hearing from you.

 

Thanks,

 

 

Danielle Nourish | Case Manager",https://www.eml.com.au/,,,,8635 1644,EML,2025-07-29T18:24:59+10:00,,,,,345 George Street,,Level 3,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278967,info@emd.net.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://emd.net.au/,,,,0458 635 000,EMD,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278965,alison@embracesc.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.embracesc.com.au/,,,,0435 772 342,Embrace Support Coordination,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278964,info@elomacare.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.elomacare.com.au,,,,1300 764 355,Eloma Care,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278963,info@elevatedisability.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,,,,,0406 851 373,Elevate Disability Pty Ltd,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278962,info@edencare.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.edencare.com.au,,,,(07) 3114 2216,Eden Care,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278961,hello@eccare.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.eccare.com.au,,,,0401 458 093,Ec Care Support Services,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278960,infoeatonhouse@gmail.com,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,,,,,,Eaton House,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278959,info@each.com.au,$,,Partner,,2025-07-31T18:17:29+10:00,,,save,False,Colbrow Care,False,True,2025-07-17T18:22:25+10:00,True,Bayswater,3153,,Victoria,Australia,,owner_recommendation_unavailable,50000000.0,,False,,"At EACH, our vision is for a healthy and inclusive community. We provide a range of health, NDIS, counselling and mental health services across Victoria, New South Wales, Queensland and the ACT.",each.com.au,,,,610398711800,EACH,2025-07-29T18:24:59+10:00,,,,,,,254 Canterbury Road,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278958,admin@dreambss.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://dreambigsupportservice.com.au/ndis-support-coordination-services/,,,,(07) 4595 1132,Dream Big Support Services,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278957,info@dovehomecaredisabilityservice.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.dovehomecaredisabilityservice.com.au,,,,0405 059 060,Dove Home Care Disability Service,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
